clean_tweet,Ofensivo,Vulgar,ambas
recordar es volver a emputarse,0,1,True
no digas mamadas eso no se ase solo es emputarse y si cambias de equipo ya llegale de este lugar,0,1,True
ya listos pa emputarse,0,1,True
"que se hace en estos casos
a llorar
b emputarse
  todas las anteriores",0,1,True
ver las teleseries del mega es pa emputarse cada vez que me siento al lado de mi mama hueon quitenle el computador a esos guionistas porfa,0,1,True
"y amigos nunca lo olviden recordar es volver a emputarse

tengan un excelente dia",0,1,True
que tenga un excelente dia hoy el cuax que me dio via sin emputarse cuando me cambie 3 carriles de un solo porque siempre si queria algo de mcdonalds  unen a este pais,0,1,True
es tanto mas facil ser amable y tratar de llevarse bien con las personas la vida es mucho mas linda no entiendo esa necesidad psicotica de alguna gente de emputecer todo me pregunto otra cosa la gente mala viene asi de fabrica los rompio una vida dificil o les gusta ser asi,0,1,True
me hacen encabronar y yo no archivo los chats yo los elimino,0,0,False
despues de hacer encabronar a mi novio que iba tarde al jale  porque no me quise bajar en otra entrada del cucs,0,0,False
hoy me dijeron ay no quieres ir a la pool party que debil y wow no sabia que ese comentario me iba a encabronar tanto jajaja,0,0,False
y hoy en las historias de un godinez me hicieron encabronar desde temprano xd,0,0,False
"puro hacerme encabronar de por si estaba de la verga cada vez vamos peor 

luego echale una revisada a la nem yo ya no se si reir o llorar",0,1,True
estan viendo que ando de la ching y todavia me hacen encabronar a lo wey,0,1,True
por favor no le den rt se puede encabronar el parasito de palacio nacional ya ven que se la pasa tragando,1,1,True
el cierre me gusto mucho  el personaje de jimmy muchas veces me hizo encabronar en serio y lo odie pero no era mala persona solo muy ambicioso aprovechado y personalista llevandose entre las patas a todo mundo  ella lo sabia  y cerro esplendido chale ya se acabo,0,0,False
nunca en mi puta vida habia odiado a un presidente pero este idiota creo que tiene ese don de hacernos encabronar todos los dias,1,1,True
se te van a encabronar los pseudo fans de lola cortes y de,0,1,True
hasta me volvi a encabronar jajaja,0,1,True
se va encabronar seguro jajaja,0,1,True
no me quiero encular,0,1,True
"el nino que me gusta del gym me topo y me hablo en el banco
ya me puedo encular",0,1,True
ya no me hables porq me vuelvo a encular,0,1,True
ni de broma me volvere a encular,0,1,True
m quiero encular y q todo salga bien,0,1,True
se puede uno encular en una noche,0,1,True
"me no te vayas a encular 
also me me dijo corazon",0,1,True
"x no te vayas a encular
yo pues ya le dije porque amo a sirius y me dijo que es de los mejores personajes de la saga",0,1,True
yo no creia que la gente se podia encular en dos dias hasta que te conoci,0,1,True
mis respetos al hombre que me vuelva a encular,0,1,True
mis respetos a la persona q me vuelva a encular,0,1,True
les juro que no me quiero encular cuando acabo de salir de un enculamiento jaja,0,1,True
yo vivi en cataluna y cuando preguntaba en castellano me respondian en castellano basta ya de enmierdar,0,1,True
yo dialogo lo que pasa es que lo que si no hago es perder el tiempo con gente que solo miente bien por ignorancia o por enmierdar y paso de perder mi tiempo,0,1,True
pues sacar la mierda ellos no tienen moral para enmierdar porque la vamos a tener los demas con ellos,0,1,True
lo q estas es jodiendo y buscando esconetar las patria  venezolana no eres ya q gente sin  como tu no tienen patria eso si vete para eeuu pues ya q es el unico pais que proteje a traidores como tu auqi no haces falta se necesitan venezolanos q quieran al pais y trabajen,1,1,True
y porque en los demas paises pase tiene que pasar en venezuelaasi es la mentalidad chavista vamos a esconetar venezuela porque los demas paises estan igualaqui habia servicio de calidad hasta 1999 y estamos acostumbrados a ellos a pesar de que nos quieren acostumbrar a lo malo,0,0,False
solo maduro tuvo el descaro de esconetar la economia a placer de los castro de satisfacer su morbo de vernos jodidos el resto d presidentes socialistas terminaron cediendo al modelo capitalista pej ollanta humla en peru rafael correa en ecuador el mismo evo en boliviaetc,0,1,True
"cdsm 
que arrechera tan grande
que ganas de encontrarme a juan guaido de frente y esconetar a ese engendro
como es posible que ese ladron este libre

por que tenemos que ser humillados de esa manera por esa rata",1,1,True
"cdsm 
que arrechera tan grande
que ganas de encontrarme a juan guaido de frente y esconetar a ese engendro
como es posible que ese ladron este libre

por que tenemos que ser humillados de esa manera por esa rata",1,1,True
"cdsm 
que arrechera tan grande
que ganas de encontrarme a juan guaido de frente y esconetar a ese engendro
como es posible que ese ladron este libre

por que tenemos que ser humillados de esa manera por esa rata",1,1,True
no trates de joder a quien te puede esconetar,0,1,True
tanto nadar nadar y nadar esconetar para al final llegar al principio de lo que satanizaron,0,1,True
jajajajajajajajajajajajajajajajajajajajajajajajajaja el perro lo va a esconetar si no se va rapido jajajaja,0,1,True
no tienen comparacion uno disfruto la bonanza petrolera y termino de esconetar al pais que no se sintio tanto porque habia real y al otro le toco seguir el discurso demagogico y mamerto pero aplicar ajustes,0,1,True
ultimamente todo ya no hay nada la verdad que se me pueda esconetar,0,1,True
esconetar,0,1,True
tomar cafe  eufemismo para vamos a tragar bien puerco,0,0,False
tanto hombres como mujeres hacemos un eufemismo de como nos tratancaperucita siempre sera la buena del cuento desde su perspectiva ya hablando de malas intenciones y maltrato uno tiene que tener los ojos mas abiertos para leer a la persona,0,0,False
que va el eufemismo burocratico al tope casi seguro que no vuelve a contestar en una semana,0,0,False
"ya vi a muchos diciendo que el prorrateo obligaria a no darle credito a los estudiantes si dejamos el eufemismo lo que estan diciendo es que optarian por robar los datos
el prorrateo no te obliga a ello y si esa es la primera solucion quiza deberian revisitar su etica",0,0,False
cambio climatico es un eufemismo que pretende suavizar la realidad de un deliberado calentamiento global que esta causando estragos,0,0,False
la capacidad que tienen de eufemismo rebasa a la mentira para ustedes la quema de vehiculos la toma violenta de ciudades los asesinatos en via publica son casi fiestas patronales pero a la morena del narco,0,0,False
el eufemismo de austeridad es una patrana de amlo es simple y llanamente recorte presupuestal para usar esos recursos en programas fastuosos y campanas electorales es un acto criminal y ruin y debe condenarse,0,0,False
excelente eufemismo,0,0,False
de los mismos autores del eufemismo corrimiento estacional de precios para no decir inflacion ahora llega la redistribucion de subsidios para no hablar de tarifazos,0,0,False
estaba tan preocupado por tu eufemismo  te vale pero aqui sigues bueno pero aprendiste la leccion sin llorar  la realidad es dura entre mas rapido la aceptes el duelo dura menos,0,0,False
creo que a alguien le cuestan las abstracciones pero te ayudo lucirte en otro lado es la eufemismo para decir me vale madres lo que dices espero haber aclarado el tema saludos,0,1,True
o sea que este junior pide no se escuchen videos que segun  son falso y por los cuales levanto una denunciasi son falsos me cae que no entienden que no entienden disonancia cognitiva aplicaria por usar un eufemismo,0,0,False
me las hice por gilipollas,0,1,True
hay dos opciones o eres completamente gilipollas o es bait,1,1,True
gilipollas  el minuto lo hicieronpero es evidente q no te gusto el despuesya q apoyais al 155 y a la no investigacion dl 17aq esquitxa al cni y a tus amos deshonrra para cualquier pueblo d bienvendidosesquirolsno ganareis mas en vuestra traidora vidano en catalunya,0,1,True
menuda cara de de gilipollas tienes y de haberte educado a base de los billetes de tu padre desgraciao,1,1,True
"no empieces 
que al rato te tunden como al gilipollas ese",0,1,True
te falto el gilipollas ese de iwas,0,1,True
a que la gente ahorre dinero no todos se pueden comprar skins de golpe gilipollas,0,1,True
"una falsa proyeccion polar nada puede verse en al sur del ecuador es la mejor prueba que tienen
lo que ocurre es que los gilipollas de la onu la utilizan en su bandera y ahi mal vamos",0,1,True
acabo de tirar a un senor al suelo x gilipollas y sin querer,0,1,True
el idioma de los gilipollas cuernos solo entienden los signos son indepes no esperes inteligencia,0,1,True
a veces pensamos que los actores son una raza a parte de personas pero son gilipollas igual que otros,0,1,True
otro gilipollas mostrando su juego en fisico otro reventado mas gracia me va hacer cuando no puedas poner los call of duty o los exclusivos que no salgan para ps5 venga reventado,0,1,True
cuanto cobras del psoe para decir tamana gilipollez,0,1,True
vivir esto tras una guerra es duro tener que vivirlo porque si es una puta gilipollez sin sentido mano dura contra los rojos,0,1,True
otra cosa como algunos me decis es fichar en otra posicion un atacante mas concretamente pero otro mediocentro seria una gilipollez ahora bien si la idea del club es esperar al mundial porque nadie le convence el hecho de tener mas dinero no puede cambiar eso 0 sentido,0,1,True
"lo he leido por ahi un anillo 800k y otro 700k 

pero con todo el comentario de peinado es una gilipollez",0,0,False
pero que gilipollez  las enchiladas suizas no estan tostaditas,0,1,True
mirad sto hermano k me acabo d acordar d k el puto rober wido m contesto a esta puta gilipollez,0,1,True
creo que la alaska y el otro que nunca me acuerdo de su nombre mi de detechas ni de izquierdas son como los mismos del retiro o las ramblas pero sin gracia les echas unas monedas y se mueven o te sueltan una gilipollez,0,1,True
no me parece gilipollez lo que estoy diciendo la verdad,0,1,True
mira beerus mira como muevo el culito me estoy riendo mucho viendo esta gilipollez,0,1,True
estoy harto de tanta mariconada a la proxima gilipollez del horoscopo te bloqueo y te apunalo,0,1,True
uno de esos perdularios sin oficio ni beneficio a los que un monton de curiosos sigue desde las redes sociales a ver que nueva gilipollez se le ocurre,1,1,True
pues que mengano ha hecho una gilipollez,0,1,True
estos funcionaban bien hasta que la hijaputa los cerro,0,1,True
si me pasa a diario con mi novia se va de la casa por cualquier cosa por x tiempo y cuando regresa es verla y pensar ah joder en serio me vas a gustar mas q hace dos horas hijaputa te extrane no te vayas mas,0,1,True
lebron renueva con lakers quiere jugar con su hijo,0,0,False
parece comico como se ha convertido en una deidad para el crimen organizado la gracia termina para el ciudadano que pierde un padre un hermano o un hijohija a manos del crimen organizado y el narco ojala no te toque,0,0,False
el santo rosario es un dialogo de amor entre un hijo y su madre no es un purgante yo no te daria ningun tips porque no hay tips para amar lo que te ayudaria es mucha lectura espiritual y de rodillas pedir la gracia de rezar el rosario,0,0,False
que se aplique todo el peso de la ley y no permitan las autoridades salir a este asesino reciba un abrazo justicia para su hijo,0,0,False
netcentero  hijo de puta,0,1,True
"hijo yo no tire ese oso

sermin exponiendo viudas",0,0,False
"ignoraron al mencho
y algun hijo del chapo guzman",0,0,False
te corrijo es un hijo de su pvt4 madre y pelele de los narcos entonemos el precioso himno c,1,1,True
hijo nuestro,0,0,False
jajajajaja se cre europeo por apestoso y resulto ser hijo de primos,0,0,False
mi hijo que es quien los adopto y trajo a casa le dice a pompin que es el mas guapo y lo agarra de los cachetes,0,0,False
porfa compartan es una amiga de mi hijo,0,0,False
david suarez tengo bastante cara de hijoputa si,0,1,True
que hijoputa doriga que querias que le dijera el abuelito,1,1,True
de que te ries hijoputa,0,1,True
"capitulo 48
el hijoputa bocazas con avatar de raton continuo renegando y soltando a traves de un teclado toda la mierda infecta que se le derrama desde su cerebro de ameba y hasta sus dedos de pajillero sin intuir siquiera por donde le pega el aire",1,1,True
"insistia el puto gilipollas en su estupida pataleta mientras los espectadores nos descojonabamos de el y de sus idioteces
y asi termina el capitulo 47 de la serie el hijoputa bocazas con avatar de raton",1,1,True
al chile todos deberian escuchar al can no ha nacido ningun hijoputa que tenga la mitad de talento que tuvo canserbero,0,1,True
chicharron culiao ya te va a llegar tu hora terrorista hijoputa,1,1,True
ole sus huevosyo hare lo mismo como algun hijoputa toque a mi hija,0,1,True
es un impresentable miserable y porque no decirlo un hijoputa,1,1,True
de a comi sera el moche hijoputa jajajaja,0,1,True
y el de amarillo al final como por que me agarra hijoputa evito que estuvieras ya mero con san pedro mal parido,0,1,True
asi o mas pendejo y corrupto este hijoputa del cacas,1,1,True
en la misa tradicional en el ofertorio el sacerdote toma la hostia mira el crucifijo y dice recibe oh padre santo omnipotente y eterno dios esta que va a ser hostia inmaculada y que yo indigno siervo tuyo te ofrezco a ti mi dios vivo y verdadero,0,0,False
la ley vigente la que pusieron los bancos metiendo clausulas de tapadillo y los notarios leyendo a toda hostia para que la gente no se enterase de nada,0,1,True
shiiii xfaq dichosa hostia tio,0,1,True
hostia acabo de ver que significan y me entero que son panes franceses no lo sabia,0,0,False
ok pero jennifer va a venir de usa a verme por mi cumpleanos como vergas me voy a andar conformando con el minimo esfuerzo de los pelados mis amigas son la hostia,0,1,True
"hostia que verguenza y que pinta vallina ahi
el uso de la mujer como adorno pa paisanos encaja perfectamente con canteli y compania estan dejando a la ciudad a la altura de la mierda",0,1,True
vaya pedazo de gato la hostia,0,1,True
ejemplo de adoracion claro que solo el sacerdote toca asi la hostia consagrada el sacramento del sacerdocio en sus manos el resto solo decimos senor mio y dios mio,0,0,False
"hostia jajajajajajaja cristina jajajajajajaja 
chak te voy a empezar a llamar 
chakal 
sois todos geniales  y valeis muchisimo mas de lo que creeis",0,0,False
hostia pues pronto empezaste yo tarde un poco mas gtlt sonic x la veia por los canales que teniamos con euskaitei pero casi nunca la pillaba __ me la he acabado bajando xd que encima tenia unos episodios basados en sonic battle,0,0,False
hostia tia todo bien,0,0,False
hostia tio re va a dar un aborto intestinal,0,1,True
joder mi me acordaba de el,0,1,True
joder estoy viendo la tormenta electrica mas bonita que he visto nunca,0,1,True
no hay nada que entender quiere joder a mexico nombrando a puros ineptos,0,1,True
que triste que el presidente vecino tenga que categorizar como terroristas a los carteles d la droga para hacer la chamba del presidente de mexico el esta ocupado en joder a la clase media trabajadora y haciendo todo su esfuerzo para que nuevo leon se arrodille cosa que no sera,0,1,True
no me vayan a joder el cumpleanos vendiendo a mi deus case,0,0,False
"joder muy probablemente hoy sea mi ultimo dia yendo a la uni
gracias diosito xd",0,1,True
joder creo que estoy enfermo o no le veo caso que me sienta tan cansado de no hacer nada,0,1,True
como me puedes joder tanto la existencia,0,1,True
"si quieres joder conmigo jodes con el mejor abogado

por algo defiendo a mexico y a la cuarta transformacion sigueme o bloqueame es tu decision

pero yo soy un soldado de amlo y de mi amado pueblo mexicano y a ellos me debo no a periodistas doblecara",0,1,True
"ven lo que les dije hace ratito ni picha ni cacha ni deja batear ni sabe batear no mas joder por joder 
pinche gobierno",0,1,True
jajajajjaaj para q lo dejen de joder los de su propio partido no,0,1,True
y ya se que aislarme de la gente que me quiere es la peor opcion pero no les voy a joder la existencia mientras me siento mal,0,1,True
estoy tan aburrida que le conteste al vato jodon que usualmente dejo en visto,0,1,True
diablo conseguir la srt1000 esta jodon,0,0,False
yo esperando a que se coman al chango jodon,0,1,True
doggy  tiene el peor genio del mundo y mane  es lo mas jodon que hay esos dos son una combinacion explosiva,0,1,True
jodon y pico,0,1,True
ta jodon subir de san german a las 10pm desinflando balsas boyitas y jodiendas,0,1,True
"la siguiente en el que visitar al dr va a ser la uku

para esterilizarla   esta de un jodon y chipil",0,1,True
"lo que pasa es que tal como dijo nathy yo era muy jodon pero era bien dundo mi papa tuvo que pagar el titulo de bachi

si me dieron titulo pero como no fui el genio que todos querian que fuese me lo dieron escamotiadito",0,1,True
una vez por jodon le eche sal a la azucarera me acuerdo de la cara de mi papa escupiendo el cafe y me sigo riendo creo que nunca supo quien fue,0,1,True
jajaja salio jodon como la familia paterna,1,1,True
hasta se lo guarde en su prra computadora che vato jodon,1,1,True
como le cuesta entender al cuerpo que beber cafe a estas horas resulta mas contraproducente y jodon que benefico pues parece uno nuevo,0,1,True
pinche gato lambeculo ahora me acostumbre a verlo sin orejas y en mana calidad,0,1,True
que eres un lameculos,0,1,True
oye fernando ya eres igual que  de lameculos del chicharo,1,1,True
y de los videos de los sobres amarillos que opinion tienes o solo eres lameculos,0,1,True
la unica diferencia contigo es el patron que les paga pero no deberias de presumirlo porque son igual de pendejos lameculos,1,1,True
el dinero publico que le damos a partidos como  acaba pagando golpes y elogios en entrevistas a modo como en la mananera la octava la jornada el chamaco tv charro politico gato politico nopal times lord lameculos champucerdo etc xd o ahi no aplica,0,1,True
no se de donde te sacas el orgullo mitomano ya empobreciste a  5 millones mas de personas y solo llevas 4 anos no tienes verguenza y lo peor ahora vas por la educacion con otra lameculos lo que te encanta miserable,1,1,True
que buen torcedor de tema eres otra caracteristica particular de lameculos victimizarse o pretender ser pensador profundo  suerte pero antes de que pases al descanso eterno ten claro que con gente como tu venezuela en minuscula seguira en el submundo donde esta,1,1,True
curioso todos apuntan a la mala actitud de cristiano como ademas viene siendo habitual en todos los clubs que esta y tu dices que la culpa es de todos los demas no se pero me da que eres mas lameculos de cristiano que la novia espanola edu aguirre,0,1,True
sos un fino lameculos de nayibya se te olvido todo lo que gueviaste con arena eres un inmoral doble cara,1,1,True
en cambio ustedes se ofenden cuando les dicen paleros lambiscones soplagaitas lame huevos lameculos lame frutos tragasables entre otros mas,1,1,True
"una potencia que ademas es un principal sosten del regimen que oprime a venezuela 
de manera que desde cualquier perspectiva que se lo considere carlos raul hernandez y su corte de lameculos han perdido toda autoridad moral para pretender dictar la linea a la oposicion",0,1,True
carlos raul hernandez y todos los lameculos que giran en torno a el deberian ser execrados de la politica venezolana en particular no se les deberia permitir tener voz en nada que guarde relacion con la oposicion venezolana,0,1,True
si bueno no exclusivamente de preposiciones pero enfocado en la sintaxis es el diccionario de construccion y regimen de la lengua castellana de jose cuervo terminado por el instituto caro y cuervo ya lo conocias,0,0,False
pues como sea pero si creo que es mas rica sin para pasar lengua,0,0,False
y hasta en nuestra lengua materna hay que acabar con eso,0,0,False
amo que saque la lengua para las fotitos,0,0,False
transmision  el espanol en america lengua de conquista del curso los claroscuros de america lengua historia y cultura  coordina e imparte concepcion company company   miembro de el colegio nacional,0,0,False
cada uno define sus prioridades en lo personal me parece que una vez que tengo el dinero suficiente para cubrir mis necesidades y las de mi familia bien puedo dedicar un poco a crecer como persona hablar una lengua extrajera siempre te abre nuevos horizontes,0,0,False
dos de lengua por favor,0,0,False
"se lo vi a como 50 personas del fandom y yo tmb queria 
 
sebas mi rey te limpio los zapatos con la lengua",0,0,False
con mentiras y con tacos de lengua muchos tacos mentirosos,0,0,False
"aunque quieran vender una imagen de buenondismo las banquetas del centro de monterrey que no estan destruidas permanecen invadidas por vendedores ambulantes
pura lengua y apariencia la de ustedes con un peaton en la indefension ante el gandallismo de los automovilistas",0,0,False
bueno se ve q la guerrilla colombiana llego al poder por las buenas ahi te va lengua chupeta a ponerse las alpargatas colombia,0,0,False
"pronostico del tiempo en lengua  del 17 de agosto de 2022

gracias a radio",0,0,False
un oficial de la armada venezolana empunando una subametralladora m1a1 thompson calibre 45 durante el derrocamiento del general marcos perez jimenez 23 de enero de 1958 el primer lote de estas armas fueron adquiridas por venezuela en 1942,0,0,False
reportan a un  enfermo y abandonado en un lote  ubicado en la 106a oriente entre 46 y 49 norte en la colonia  de santa anita vecinos solicitan el apoyo de las,0,0,False
reportan a un  enfermo y abandonado en un lote  ubicado en la 106a oriente entre 46 y 49 norte en la colonia  de santa anita vecinos solicitan el apoyo de las,0,0,False
"fiscalia de tributarios y atic decomisan cuantioso lote de producto de contrabando

ver",0,0,False
fiscalia de tributarios y atic decomisan cuantioso lote de producto de contrabando,0,0,False
"player pick de futties del lote 3
terrible me han estafado otra vez",0,0,False
"fosaffi avisa subasta publica judicial a realizarse el 25 de agosto de 2022
inmueble de naturaleza urbano identificado como lote no11 del poligono d de la urbanizacion los almendros antes urbanizacion riba situado en jurisdiccion de ciudad delgado depto de san salvador",0,0,False
buenas tardes agradecemos su mensaje en atencion a su reporte podria compartirnos por dm la siguiente informacion calle entre calles colonia numero lote yo manzana alcaldia referencia visual codigo postal nombre telefono y correo electronico at,0,0,False
"se vende lote 1648 m2   
precio C40000000 uso residencial 
info 
federico delgado asesor no 3194",0,0,False
los  reportan un ataque armado en el interior de una vivienda deja a un hombre fallecido por multiples impactos de proyectil de arma de fuego el incidente ocurrio en lote 98 sector 6  asentamiento el esfuerzo paraiso 1 zona 18,0,0,False
aja el gobierno dice que por el bloqueo no puede dotar los hospitales y entonces como es que llega ese lote de medicinas y otro lote que se quemo ah ah ah,0,0,False
lote de maduras ganadoras de mas de 6,0,0,False
"roberto madrazo confunde los camarones con la mierda
alejandro moreno es nocivo hasta para el pri
pero bueno madrazo nunca se distinguio por brillante por tramposo y corrupto si",1,1,True
"jajaja eso que ven volando son sus dientes del patas de molcajete por tremendo madrazo que le dio 
pobre zangano todos me lo arrastran y lo dejan en ridiculo",1,1,True
indudable para quien entiende la fuerza como madrazo,0,0,False
te voy a meter un madrazo hijo de la chingada,1,1,True
un pais posible por julio madrazo,0,0,False
complices de la corrupcion igual que madrazo,0,0,False
seco el madrazo,0,1,True
teacher tirada de la madrugada estuvo feo  estaba dormida y de repente se paraba y comenzaba a llorar y se intentaba mover y se metia cada madrazo que literal tuve que estar ahi metiendo la mano para que no se golpeara,0,1,True
ganas de estar junto a el y meterle un madrazo entre ceja oreja y madre,0,1,True
un pais posible,0,0,False
roberto madrazo salio del basurero de la historia para criticar a la nueva titular de la sep no solo por ser mujer sino por supuestas relaciones con el magisterio de la cnte snte,0,0,False
psss nooo es por la escuela,0,0,False
mi madre me dio la vida pero la chaqueta las ganas de vivirla,0,1,True
mejor vete a limpiar casas como tu madre a eu  igual ligas un senor  pero aqui en mexico no eres querido,1,1,True
o como cuando te van mal porque a las meras 6 agarrar tus cosas para ya irte chinguen a su madre si es la hora de salida porque chingados te ven mal,0,1,True
hasta la madre de los facu zancudos,0,1,True
y platicando aqui jajaja tantita madre mis idiotas,0,1,True
bueno obvio ahorita soy mantenida por mi madre porque ni 5 pesos tengo jajajajajaja,0,0,False
"cartelera del jueves 18 de agosto 

manana en nuestro auditorio tendremos una proyeccion especial de el tesoro de la sierra madre que incluye un conversatorio sobre b traven el cine y las identidades con el critico rafael avina",0,0,False
solo matando a esos hijos de su puta madre se solucionaria el problema ya sabemos que las leyes los protegen y salen en poco tiempo para volver a hacer lo mismo,1,1,True
no queria opinar de esta mentada de madre pero lo hare nose porque desprecian a latam puede ser por que no es rentable vgc en latam o que tgc y go recauda mas dinero o sea por cuestiones de que ideologicas de superioridad racial que somos de tercer mundo,0,1,True
que comentario mas idi a los hombres tambien les violan y no necesitan ser penetrados para ello un poquito de madre,0,1,True
madre santa con el mujeron que tengo de novia,0,0,False
"nada estorba a la santidad si somos fieles 
madre maravillas de jesus",0,0,False
sonara malsonante lo que voy a decir pero este tipejo es un chulo p de manual,0,0,False
yo no diria a mi pareja porque me enganaste cuando yo le he ocultado cosas le he mentido he sido malsonante con ella tampoco hay que esperar buenas acciones cuando ni nosotros las hacemos,0,0,False
no se mamon como sabes lo que el  pueblo quiere,0,1,True
no seas mamon,0,1,True
"alguien pone los caligaris
yo mejor correme we no tienes porque ser mamon poniendo eso",0,1,True
esta chida tu logica a mi nunca me han bajado de un vuelo por lo tanto no es cierto mamon,0,1,True
hablando de cucarachas alli andas de lamebotas en las paginas nicas que mamon te miraste algo arrastrado,1,1,True
que quiere a skiper dice garza damian gonzo y si se pone mamon el jony anda llevando al aczino y lobo,0,1,True
jajajajajajajaja no se mamon,0,1,True
la gente del jale piensa que no les hago platica porque soy timido no gente soy re mamon,0,1,True
nomas el del gordo mamon,0,1,True
sacate alv 1 mil rts algo real ni 1 mil personas te siguen mamon,0,1,True
o soy muy mamon o muy introvertido en la facu jsjsjs nadie me habla q pedo,0,1,True
jajajaja  no seas pinche mamon  esa estadistica es muchisimo antes de que llegara gracias a dios que llego mi presidente   jajaja  sigue esforzandote mas  jajajaja,0,1,True
"un negro puede llamarle negro a otro negro y no pasa absolutamente nada 
pero si un blanco le dice negro a un afroamericano ahi si es racismo 
bueno pues es exactamente lo mismo los heterosexuales no pueden llamar marica a ningun gay simplemente porque ellos no lo son",0,1,True
lo sabia marica,0,1,True
eso me pasa por marica y demostrarle carino a las personas,0,1,True
marica no se a qn estoy mintiendole que tu no estes esta afectandome,0,1,True
marica,0,1,True
no me crea tan marica paaaarce en serio no danen la imagen que construyen en sus redes sociales que nivel jajajajajajajajauauaua,0,1,True
callese marica,0,1,True
"que son hasta usados de manera amigable y otros mucho mas leperos que buscan la ofensa total
marica mariposon cangrejo leandro gay bichota cachagranizo chupatruzas etc",0,1,True
marica te pareces a zoe kravitz por cierto amo,0,1,True
amiga marica ya,0,1,True
"vandalismo

ademas de marica imbecil",1,1,True
jajaja sin argumentos ya te dedicaste a solo decir idioteces burro marica jaja te duele que te digan la verdad de quien es el presidente de la al segui leyendo diario el salvador y viendo el noticiero el salvador,1,1,True
si soy bien maricon pero parece que el que lloro eres tu,0,1,True
jajajajajajaja pobre pendejo si si si defiendes al cacas campeon tienes 5 anos ademas de maricon tienes mierda en el cerebro te tiraron cuando naciste te violo tu papa o todo junto,1,1,True
el far cry 4 se acaba si en la parte del principio solo esperabas q volviera el rubio ese medio maricon una vez lo probe y me quede como wtf,1,1,True
profesor  expulse a  a la veerrr   ga   por maricon,1,1,True
jajajajajaja cara de aguambado pone el maricon ese y su huele culos atras de el,1,1,True
"quieres que nadie se siente a la par tuya en el bus hombres 

facil sientate cruzando las piernas las personas pensaran que eres maricon y como tercermundistas pensaran que esa cosa se contagia sentandose al lado",1,1,True
tu me saliste maricon,0,1,True
omg dijiste maricon 0,0,1,True
maricon,0,1,True
jajajajajajaja maricon,0,1,True
que onda con este maricon,1,1,True
si t das autolike esk eres maricon,1,1,True
"que mierda es esta que veo un mensaje de que me mete esto en una mierda lista de tontos utilespara que si voy con dos copas de mas me cague es su puta madre que es lo que me gustapero ya no existe

eso es para montar jaleo en mi bar

ya veo como funcionan esta mariconada",1,1,True
estoy harto de tanta mariconada a la proxima gilipollez del horoscopo te bloqueo y te apunalo,1,1,True
tu siempre con una mariconada nueva,1,1,True
y la gente riendole la mariconada asere es q diciendo esa mentira ni esta ayudando al amigo ni un pingon al contrario esta jugando colli sentimientos de alguien muy muy fula ademas de q deja mucho q desear de el como persona,1,1,True
mis amigos mas cercanos y yo nos damos la mano y un beso en la cara pero segun tu pdv vendria siendo una mariconada que te cagas,0,1,True
no uso calvinklein vaya mariconada,0,1,True
loco solo mariconada es el salesiano con sus escoltas mierdas qlitos cagados todos,1,1,True
esta bueno mucha mariconada esa de andar en redes tirando indirectas la s lleva anos que no juega a ni mierda y todavia salen sacando pecho,1,1,True
tambien se puede decir que su sextete es una mariconada del barcelonismo el bayern tambien tiene sextetes y tripletes y solo el club retrasado del barcelona no lo reconoce,0,1,True
ya tocaba un poco de mariconeria,0,1,True
"jajajaja
lejos de los sin sentidos de  su mariconeria aflora cada que habla el proximo candidato gay es marcelino ebrard",1,1,True
te amooo tienes mi mariconeria extrema que lo sepas,0,1,True
si tolerar la mariconeria y considerarla un derecho,0,1,True
"pues con todo y su lloradera y hacerla tanto de tos y a la mariconeria
el poderoso bicampeon les volvera a ganar 10 pero derrota al fin y al cabo",0,1,True
lo de castro raya en la mariconeria,0,1,True
"no confundamos homosexualidad con mariconeria

lo primero es una orientacion sexual algo que queda en la privacidad de un individuo

lo segundo es un comportamiento donde se busca llamar la atencion por el hecho de tener dicha orientacion sexual",0,0,False
"que fue de la chica que conociste
 la deje teniamos muchas cosas en comun
 pero eso es bueno
 no si mea de pie",0,0,False
sacar de nomina y botar a pablo zambrano de salud  es matar al mensajero creo que algun directivo va a pagar como caprino mea culpa,0,0,False
"nada

ni un mea culpa",0,0,False
que empiece ya que el publico se va la gente se marea y el publico se mea,0,0,False
"para todo mal tamal
aunque mi abuelita hubiera dicho enfermo que come y mea el diablo q se lo crea",0,0,False
te mea en las pierna y dice q es squirt,0,1,True
"en la asamblea legislativa finaliza la sesion plenaria numero 68

conoce mas detalles",0,0,False
con 75 votos a favor y dispensa de tramite la asamblea legislativa aprobo una iniciativa del ministerio de hacienda en la que solicita destinar 50 millones anuales a 243 municipios,0,0,False
con 75 votos a favor en la asamblea legislativa se aprobo emitir disposiciones especiales y transitorias para transferir recursos a las alcaldias para que se puedan ejecutar proyectos que impulsen el desarrollo de los municipios,0,0,False
"otra mas que mea fuera del perol
cual agradecer nada
ese pago es un mandato por ley al pueblo trabajador

hasta cuando seguiran con su jaladera esta tipa deberia de renunciar
mas falsa y muere",0,0,False
con dispensa de tramite la asamblea planea aprobar una iniciativa del ministerio de hacienda en la que solicita destinar 50 millones anuales a 243 municipios,0,0,False
pero ven aca en santiago mea un gato y ya se inunda tuve que salir en yola esto confirma que si tienen playa cuando llueve,0,0,False
